element_global_id	reference_id
688057	645701
688059	177340
688059	178045
688059	181797
688059	184460
688059	184506
688059	189434
688059	190360
688059	193791
688059	194367
688059	671253
687950	187490
687950	190544
687950	199046
687950	342646
687950	645800
688637	181492
688637	182970
688638	181492
688638	182803
688638	641997
687635	181797
687635	182143
687635	185610
687635	469503
687635	473037
687635	646797
687635	722172
687638	181492
687644	181797
687644	184460
687644	200749
687644	342646
687644	662455
687644	671254
687664	176422
687664	182100
687664	188172
687664	194471
687664	200072
687664	287719
687664	848333
688641	181060
688641	181492
688641	645764
688642	176179
688642	190544
688642	199164
688642	200957
688642	374772
688642	645701
688642	792456
688403	176422
688403	177280
688403	179683
688403	181869
688403	182100
688403	182283
688403	182314
688403	199572
688403	200957
688403	287719
688403	508413
688403	645676
688403	646792
688403	649776
688403	659479
688403	678064
688403	678111
688403	722044
688403	792456
688403	848333
688406	181492
688406	182803
688406	187134
688406	641997
687926	175406
687926	177120
687926	181492
687926	182314
687926	186131
687926	190070
687926	194773
687926	200708
687926	649736
687926	667968
687926	957846
688691	181797
688691	181852
688691	181873
688691	190564
688691	194563
688691	344658
688691	645576
688694	181797
688694	184460
688694	197058
688694	197636
688694	200054
688694	201345
688694	201928
688694	478087
688694	646797
688694	671250
688694	671251
688694	671253
688694	722175
688694	752574
688694	756775
688694	757598
688694	757835
688694	757988
688694	766568
689265	176386
689265	178504
689265	181797
689265	184460
689265	195278
689265	199046
689265	342646
689011	176226
689011	181797
689011	182970
689011	184460
689011	190387
689011	194484
689011	198786
689011	645765
687757	181492
687757	184745
687757	187897
687757	192831
687757	667216
687867	181797
687867	184721
687867	187884
687867	194894
688312	181797
688312	185610
688312	473037
688312	646797
688312	722172
688313	175654
688313	178332
688313	180145
688313	180375
688313	180543
688313	180848
688313	181345
688313	181797
688313	181802
688313	182304
688313	182848
688313	184460
688313	185107
688313	186807
688313	187315
688313	187720
688313	187752
688313	189277
688313	189420
688313	190027
688313	191266
688313	194646
688313	195450
688313	197112
688313	197242
688313	199586
688313	199752
688313	200235
688313	200256
688313	200750
688313	200873
688313	200899
688313	235914
688313	342646
688313	379746
688313	464500
688313	478087
688313	659469
688313	671251
689115	181797
689115	181852
689115	181873
689115	184460
689115	200273
689115	344657
687648	181797
687648	182397
687648	184460
687648	184461
688266	181797
688266	184460
688266	201678
688267	181797
688267	184460
688267	196649
687768	177053
687768	181626
687768	181797
687768	184460
687768	185107
687768	195491
687768	200873
687768	340416
687768	659456
687801	181797
687801	182397
687801	184460
687801	184461
687801	185460
687801	192736
688524	181492
688049	181797
688049	473037
688049	646797
688049	722172
688701	181797
688701	184460
688701	194764
688701	198274
688701	650542
688701	657112
688701	659444
688701	667323
688701	722175
687873	178991
687873	181797
687873	184460
687877	175666
687877	175776
687877	176018
687877	176968
687877	181184
687877	181797
687877	182657
687877	183097
687877	183841
687877	183930
687877	184460
687877	186037
687877	187315
687877	190197
687877	192035
687877	192324
687877	194646
687877	194934
687877	195890
687877	200274
687877	200808
687877	201552
687877	478087
688671	181797
688671	473037
688671	646797
688671	722172
688421	177280
688421	177327
688421	178115
688421	178277
688421	181145
688421	181356
688421	181415
688421	181503
688421	181779
688421	182314
688421	182792
688421	182795
688421	182799
688421	182818
688421	183059
688421	185724
688421	187435
688421	188126
688421	190520
688421	190544
688421	190629
688421	191186
688421	193403
688421	193965
688421	194192
688421	195464
688421	195865
688421	196818
688421	198820
688421	199046
688421	199164
688421	199963
688421	200563
688421	200809
688421	200819
688421	374772
688421	620627
688421	659459
688421	678064
688421	678131
688421	722044
688421	792456
688421	943946
687697	181797
687697	184460
687697	194840
688664	176422
688664	182283
688664	194471
688664	287719
688664	468699
688664	508413
688664	646792
688664	649776
688664	722044
688664	722174
688664	848333
688592	181492
689833	176422
689833	178708
689833	179683
689833	181869
689833	758022
688835	181797
688835	184460
688835	189435
947909	181797
947909	650541
688803	175620
688803	175667
688803	178774
688803	181232
688803	182795
688803	182799
688803	182818
688803	182822
688803	182827
688803	183214
688803	187435
688803	190520
688803	190544
688803	190617
688803	192558
688803	193403
688803	195464
688803	195503
688803	195707
688803	199046
688803	199363
688803	200258
688803	620605
688803	620627
688803	645482
688803	645540
688803	650154
688803	656662
688803	659460
688803	667329
688803	667764
688803	943946
689311	190544
689311	192127
689311	199046
689311	201319
689311	215504
689311	645800
689314	181797
689314	184460
689314	201517
689315	181385
689315	181492
689315	181932
689315	189103
689315	196364
689315	667330
689315	678069
689123	180190
689123	181797
689123	184460
689123	185116
689123	188295
689123	188433
689123	192879
689123	198134
689123	510600
689123	646797
689123	712633
689123	712643
689123	712644
689123	712645
689125	181797
689125	186670
689125	192978
689125	646797
689125	671250
689125	752574
689125	757835
689126	181492
689126	188434
689126	667216
689094	178774
689094	182283
689094	182314
689094	182841
689094	189419
689094	190544
689094	190617
689094	191042
689094	191814
689094	192047
689094	194762
689094	195875
689094	199040
689094	199046
689094	199164
689094	199222
689094	374772
689094	468699
689094	620627
689094	645701
689094	645937
689094	646784
689094	646792
689094	659460
689094	659481
689094	667321
689094	667329
689094	667764
689094	722044
689094	792456
689094	943946
688594	181797
688594	185610
688594	473037
688594	646797
688594	722172
688214	181797
688214	181852
688214	181873
688214	184460
688214	184862
688214	187001
688214	187090
688214	187771
688214	188612
688214	192574
688214	192649
688216	181797
688216	181802
688216	181852
688216	181865
688216	182848
688216	190298
688216	196830
688216	197965
688216	478087
688475	181492
688475	182647
688475	182803
688475	183488
688475	196203
689253	181797
689253	184460
689253	185116
689253	188295
689253	510185
689253	756897
688282	179802
688282	181797
688282	181852
688282	181873
688282	185021
688282	187801
688282	190298
688282	190430
688282	192702
688282	235734
688282	294077
688282	344658
688282	464500
688282	505300
688282	505337
688282	645576
689097	181797
689097	181852
689097	183917
689097	184460
689099	179440
689099	181797
689099	184157
689099	184460
689099	186816
689099	189341
689099	194934
689099	195890
689099	198452
689099	200873
689099	200935
689099	215405
689099	340416
689099	342646
689099	342651
689099	503093
689099	659455
689099	659456
689102	176179
689102	182795
689102	183334
689102	190544
689102	199046
689108	181345
689108	181797
689108	184460
689108	185010
689108	195450
689108	342646
688446	182799
688446	190544
688446	199046
688446	510666
688446	620605
688451	175699
688451	181797
688451	184460
688451	187281
688451	478087
688451	707529
688238	179190
688238	181797
688238	181873
688238	182147
688238	183144
688238	183275
688238	184460
688238	193911
688238	662599
688244	181492
688244	182803
688244	641997
688756	178774
688756	182283
688756	182826
688756	182827
688756	183290
688756	183583
688756	188509
688756	190544
688756	190617
688756	194762
688756	197321
688756	199046
688756	199164
688756	199222
688756	374772
688756	509997
688756	509998
688756	513106
688756	513107
688756	513180
688756	513181
688756	513299
688756	620627
688756	645701
688756	645800
688756	646792
688756	659460
688756	659481
688756	667321
688756	667326
688756	667329
688756	667764
688756	722230
688756	722477
688756	722478
688756	943946
688220	179426
688220	181060
688220	181492
688220	182228
688220	182647
688220	707495
688223	181385
688223	181492
688223	182803
688223	187134
688223	194660
688223	641997
688484	181797
688484	181852
688484	181873
688487	181797
688487	181852
688487	184460
688487	192574
688487	477780
688395	178328
688395	181797
688395	184460
688395	187224
688395	200873
688395	478087
688395	650542
688395	659447
688395	659463
688395	659465
688395	667322
688395	671234
688395	671262
688395	722175
689806	178332
689806	180145
689806	180543
689806	181797
689806	182848
689806	186871
689806	187185
689806	187720
689806	197242
689806	200277
689806	235914
689806	328870
689806	379746
689806	478087
689806	659469
688864	181492
688864	182647
688864	182803
688864	641997
688254	178732
688254	181492
688254	182970
688254	186201
688254	194660
688254	199916
688254	201677
688430	175855
688430	180191
688430	181797
688430	181873
688430	184460
688430	189355
688430	196788
688430	342646
688430	505263
688760	181492
689653	178378
689653	181797
689653	181852
689653	181873
689653	184460
689653	189375
689653	194350
689653	200482
689659	181797
689659	185152
689659	662455
814710	181797
814710	190360
814710	194828
814710	671246
948589	190617
948589	192575
948589	620627
948589	646784
948589	650511
688921	175837
688921	176573
688921	178612
688921	181060
688921	181492
688921	182314
688921	185325
688921	187712
688921	190681
688921	194773
688921	196203
688921	507666
688921	510001
688921	510010
688921	641997
688921	649677
688921	649736
688921	957846
688985	181060
688985	181492
688985	182970
688985	183483
688985	184462
688985	186201
688985	188051
688985	189716
688985	191899
688985	194149
688985	194660
688985	195954
688985	196652
688985	200407
688985	645765
688985	668151
688985	757903
689246	181797
689246	184460
689246	200749
689246	342646
688992	181797
688992	473037
688992	646797
688992	722172
689027	181060
689027	181492
689027	182647
689027	182803
689027	186267
689027	194660
689027	477774
689027	641997
689027	645700
689027	668107
688464	176422
688464	200957
688464	792456
688814	181797
688814	194894
688814	646797
688814	757835
688820	181797
688820	181865
688820	186670
688820	478087
688820	646797
688820	722175
688820	757835
689185	181797
689185	195512
689055	180850
689055	181797
689055	184460
689410	176422
689410	181869
689410	192923
689410	792456
689412	181492
689412	182314
689412	182803
689412	194660
689412	196203
689412	641997
689873	181797
689873	184460
689873	184653
689368	181060
689368	181492
689368	194660
689370	181060
689370	181492
689628	190544
689628	199046
689628	820418
689432	181492
689432	182314
689432	182970
689793	181797
689793	194894
689793	198133
689793	200849
689793	646797
689797	181492
689797	645764
689802	181797
689802	184460
689802	194764
689644	178050
689644	181797
689644	184460
689644	185530
689644	187864
689644	193529
689644	197636
689644	200385
689644	469490
689644	646797
689644	671250
689644	752574
689644	757835
689644	830015
689652	181797
689652	181852
689652	184460
689652	189375
689652	197563
689652	199933
689445	181492
689445	194660
689445	279896
689445	671244
688826	176422
688826	182100
688826	182283
688826	468699
688826	513768
688826	619527
688826	621230
688826	645701
688826	646792
688826	659453
688826	671224
688826	671241
688826	678098
688826	722044
688826	792456
688826	848333
689194	181797
689194	182397
689194	184460
689194	184461
689194	195852
689194	463797
689039	176422
689039	177280
689039	186267
689039	186876
689039	187712
689039	477774
689039	509997
689039	668107
689039	957846
689453	175620
689453	178277
689453	178671
689453	180385
689453	181492
689453	181503
689453	181932
689453	182792
689453	182795
689453	182798
689453	182803
689453	182818
689453	182970
689453	182984
689453	183214
689453	187435
689453	187712
689453	189103
689453	190520
689453	192558
689453	193403
689453	195210
689453	195433
689453	195464
689453	195503
689453	195707
689453	197450
689453	199046
689453	200258
689453	200927
689453	215532
689453	619562
689453	620605
689453	641997
689453	645700
689453	667969
689453	668151
689453	678069
689454	181492
689454	645700
689538	181797
689538	646797
689538	757835
689532	176422
689532	177381
689532	179106
689532	182283
689532	197213
689532	287719
689532	468699
689532	645701
689532	646792
689532	792456
688342	181492
688342	199918
688342	957846
688949	176422
688949	182314
688949	187712
688949	194773
688949	201888
688949	235816
688949	340423
688949	477774
688949	510768
688949	621271
688949	649735
688949	649736
688949	659476
688949	667966
688949	667968
688949	667970
688949	667971
688949	668107
688949	957846
688785	181797
688785	181852
688785	182591
688785	184460
688785	187001
689578	181797
689578	184460
689578	187315
689578	195890
689578	671251
689581	176422
689581	177280
689581	182283
689581	194471
689581	287719
689581	382381
689581	488833
689581	508413
689581	513257
689581	619562
689581	659479
689581	678064
689581	678118
689581	678155
689581	678156
689581	722044
689581	792456
689581	848333
689172	181797
689172	280000
689172	321625
689172	667324
689733	176422
689733	186267
689733	187712
689733	477774
689733	645452
689733	645453
689733	645457
689733	668107
689740	181492
689740	182647
689740	192289
689740	196203
689741	181797
689741	184460
689741	197228
688844	181492
688844	188123
688844	188224
688844	189536
688844	193900
688844	194660
688844	215532
689547	177340
689547	178758
689547	181797
689547	183955
689547	184460
689547	187426
689547	190360
689547	191626
689547	198731
689547	198786
689547	200750
689461	181492
689461	182027
689461	191525
689461	195792
689461	197562
689150	181521
689150	181797
689150	184460
689150	184552
689150	671250
689150	752574
689488	176422
689488	185580
689488	190214
689488	193555
689488	200046
689488	201888
689488	235816
689488	477774
689488	659446
689488	659454
689488	667966
689488	667970
689488	668107
689488	720241
689488	957846
689358	177346
689358	181797
689358	181852
689358	184460
689956	181797
689956	184460
689956	194828
689956	478087
689965	176317
689965	181797
689965	181852
689965	181873
689965	184460
689965	189717
689965	193603
689965	194563
689965	196347
689965	199829
689965	200873
689965	235734
689965	294077
689965	342646
689965	342651
689965	344658
689965	464500
689965	468654
689965	645576
689965	646797
689965	659455
689913	176422
689913	195417
689913	287719
689913	792456
690064	181492
690064	182970
689492	181797
689492	181865
689492	184460
689492	192296
689492	194840
689492	197262
689492	200591
689492	478087
689492	659456
689492	667322
689492	707494
689399	180171
689399	181492
689399	181655
689399	182647
689399	182803
689399	192265
689399	196203
689399	196453
689399	199883
689399	641997
689399	667328
689399	707497
689418	175678
689418	179984
689418	181797
689418	181873
689418	184460
689418	187362
689418	189102
689418	193070
689418	662599
689418	758319
689676	181060
689676	181492
689676	182195
689676	182647
689676	196203
689676	279948
689676	667283
689506	175653
689506	178841
689506	181797
689506	181852
689506	181873
689506	190430
689506	194563
689506	196347
689506	199829
689506	200235
689506	200588
689506	344658
689506	645576
689675	181797
689675	184460
689675	185116
689675	187426
689675	198303
689675	198731
690028	181797
690028	182486
690028	184460
690028	185776
690028	198274
690028	657112
731800	181797
731800	189355
731800	196788
731800	342651
731800	503093
731800	659455
689852	178115
689852	178277
689852	181145
689852	181356
689852	181415
689852	181503
689852	181779
689852	182314
689852	182792
689852	182795
689852	182799
689852	187435
689852	188126
689852	190520
689852	190544
689852	190629
689852	191017
689852	191186
689852	193467
689852	195464
689852	195865
689852	196818
689852	198820
689852	199046
689852	215532
689852	645700
689852	707500
689607	181797
689607	200394
689607	473037
689607	646797
689607	722172
689613	176905
689613	181797
689613	184460
689613	190210
689613	190505
689613	194840
689613	199513
689613	659456
689613	667322
689613	707494
689479	181797
689479	184460
689479	201176
689603	176422
689603	190221
689603	198135
689603	477774
689603	667966
689603	668107
689681	181797
689681	185610
689681	473037
689681	646797
689681	722172
689614	175630
689614	179454
689614	180445
689614	181797
689614	181852
689614	183278
689614	184460
689614	197745
689614	464500
689513	178774
689513	190544
689513	190617
689513	199046
689513	199164
689513	374772
689513	620627
689513	645701
689513	646784
689513	659460
689513	659481
689513	667321
689513	667329
689513	667764
689513	943946
689392	179815
689392	181492
689392	182970
689392	187652
689392	201394
689392	668151
689392	671244
689482	181492
689482	181937
689482	667216
689482	678088
689484	181797
689484	184460
689484	190210
689484	194840
689484	199513
689569	176573
689569	181492
689569	182803
689569	183454
689569	183488
689569	196203
689569	641997
689569	649736
689570	175385
689570	175696
689570	175780
689570	176386
689570	177053
689570	177333
689570	178504
689570	179150
689570	179169
689570	179923
689570	180145
689570	181171
689570	181797
689570	181852
689570	181873
689570	181950
689570	182304
689570	184201
689570	184460
689570	185155
689570	190465
689570	191884
689570	195278
689570	195450
689570	199046
689570	199482
689570	199586
689570	200235
689570	200256
689570	342646
689570	344657
689570	464500
689570	478087
689570	671254
689570	722175
689570	756938
689570	820428
690006	178966
690006	181060
690006	181492
690006	182647
690006	182803
690006	194660
690006	196203
690006	198602
690006	641997
690006	649736
690006	707499
690006	957846
689865	176422
689865	176898
689865	181869
689865	188599
689865	191096
689865	199572
689865	200957
689865	266597
689865	287719
689865	646792
689865	650008
689865	671258
689865	792456
689865	848333
685427	181492
685427	182647
685427	182803
685427	184703
685427	190330
685427	196085
685427	200338
685427	624189
685427	641997
685427	645764
685427	671244
689504	175667
689504	181060
689504	181492
689504	182803
689504	186471
689504	187134
689504	187253
689504	194660
689504	196203
689504	211987
689504	215387
689504	262765
689504	641997
689504	645764
689504	760697
689903	181492
689903	193117
689903	200060
689688	181492
689688	182647
689688	194660
689688	196203
689688	215532
689688	641997
689688	649736
688027	176422
688027	182795
688027	182818
688027	186267
688027	199046
688027	199164
688027	200819
688027	620627
688027	792456
688027	820418
684667	181492
684667	182803
684667	183488
684667	188313
684667	189960
684667	194660
684667	196203
684667	200303
684667	215532
684667	641997
684667	645700
684667	649736
689896	181492
689896	182803
689896	183488
689896	641997
689896	667967
689896	957846
689946	176905
689946	181797
689946	184460
689946	194840
690084	182818
690084	185724
690084	190544
690084	198457
690084	199046
690084	199164
690084	374772
690084	620627
690084	667321
690084	667329
690084	943946
688120	181492
688120	184861
688120	185308
688120	185782
688120	192438
688120	200405
688120	667216
688120	667283
689973	176838
689973	181060
689973	181492
689979	176024
689979	181797
689979	182326
689979	184460
689979	185116
689979	186670
689979	198274
689979	321625
689979	473033
689979	510185
689979	619909
689979	646797
689979	657112
689979	659444
689979	659447
689979	659448
689979	662455
689979	667254
689979	671227
689979	671250
689979	707533
689979	722175
689979	752574
689979	757835
689979	758351
690099	175696
690099	178332
690099	179967
690099	180848
690099	181797
690099	182848
690099	184460
690099	185167
690099	185833
690099	186807
690099	187315
690099	189420
690099	189932
690099	190026
690099	194646
690099	195450
690099	199816
690099	200873
690099	201552
690099	215406
690099	215407
690099	235914
690099	340416
690099	342651
690099	379746
690099	478087
690099	503093
690099	659455
690099	659469
689879	181492
689879	186267
689879	189421
689879	199406
689879	678069
689880	181492
689880	181705
689880	181932
689880	188765
689880	190952
689880	707491
683479	181492
683479	184573
683479	211972
683479	667216
689936	180495
689936	181797
689936	184460
689936	199046
689936	199856
689936	342646
689936	503881
689933	175807
689933	181797
689933	182424
689933	184460
689933	190298
689933	294077
732872	181492
732872	182647
732872	279896
728599	181797
728599	215405
728599	342651
728599	503093
728599	659455
688577	176315
688577	179815
688577	181492
688577	182647
688577	182970
688577	196203
688577	513517
688577	624189
688577	624202
688577	645764
688577	645765
688577	671244
688577	756824
688577	756825
688577	756826
684467	181492
684467	641997
730957	181492
730957	641997
720833	181060
720833	181492
720833	182755
720833	211981
720833	671244
720833	678069
689528	176422
689528	177280
689528	182100
689528	182314
689528	196115
689528	199164
689528	199572
689528	235865
689528	287719
689528	374772
689528	508413
689528	649776
689528	659479
689528	722044
689528	792456
689528	848333
729658	181797
729658	215405
729658	342651
729658	659455
729658	711669
728821	175406
728821	176422
728821	177120
728821	177280
728821	178612
728821	179018
728821	187712
728821	191484
728821	194773
728821	201888
728821	235816
728821	340423
728821	477774
728821	507665
728821	510011
728821	510768
728821	619562
728821	621271
728821	642231
728821	649735
728821	649736
728821	659476
728821	667966
728821	667968
728821	667970
728821	668107
728821	957846
689165	181060
689165	181492
689165	194660
689165	198101
689165	211981
689165	262694
689165	671244
689165	678069
720736	181060
720736	181492
720736	193080
720736	707496
720736	707514
720736	707515
720736	707516
720736	707517
689019	181492
689019	182647
689019	182803
689019	196203
689019	198905
689019	279896
689019	641997
689019	645764
689019	667967
689019	668151
689019	671244
683810	182799
683810	190544
683810	196928
683810	199046
683810	620605
683810	668165
683810	668192
688424	181492
688424	182803
688424	194660
688424	215387
688424	215532
688424	641997
688424	957846
688424	957909
685940	177658
685940	180014
685940	181797
685940	184460
685940	187315
685940	194484
685940	194828
685940	659469
685940	671251
789810	181797
789810	200385
789810	469490
789810	469514
789810	473035
789810	646797
730866	179190
730866	179532
730866	181797
730866	184460
730866	187240
730866	189355
730866	196788
730866	198889
730866	215407
730866	262922
730866	342651
730866	503093
730866	659455
730873	181797
730873	189355
730873	196788
730873	198889
730873	215407
730873	342651
730873	503093
730873	659455
730915	175855
730915	179190
730915	181797
730915	187240
730915	187771
730915	189355
730915	196788
730915	215407
730915	342651
730915	503093
730915	659455
731157	181492
731157	182803
731157	641997
731157	957846
686541	178332
686541	180145
686541	181797
686541	181852
686541	181873
686541	181950
686541	182304
686541	184460
686541	185107
686541	187801
686541	188541
686541	190298
686541	195450
686541	195491
686541	198732
686541	200235
686541	200873
686541	201093
686541	294077
686541	342631
686541	342639
686541	464500
686541	756938
730923	175855
730923	179190
730923	181797
730923	187240
730923	187771
730923	189355
730923	196788
730923	215407
730923	342651
730923	503093
730923	659455
742150	176315
742150	176422
686008	181060
686008	181492
686008	188415
686008	678069
728657	179190
728657	179532
728657	181797
728657	183275
728657	187240
728657	189355
728657	196788
728657	235720
728657	342651
728657	659455
736386	176422
736386	181869
736386	313816
736386	678070
736386	753883
736389	176422
736389	181869
736389	313816
736389	678070
736389	753883
728669	181797
728669	183144
728669	189355
728669	199751
728669	215407
728669	342651
728669	503093
728669	659455
728669	711669
737495	180145
737495	181797
737495	200750
685138	181492
685138	182647
685138	641997
685963	178672
685963	181492
685963	182647
685963	182803
685963	187541
685963	187828
685963	189229
685963	192227
685963	193238
685963	193818
685963	194660
685963	279896
685963	641997
732586	181797
732586	342651
732586	659455
735986	181797
735986	310942
735986	310943
735986	310946
735986	310949
735986	310950
735986	382397
735986	662599
738585	176422
738585	266585
738585	621271
738585	659476
738585	957846
758260	181797
758260	198274
758260	650542
758260	657112
758260	659447
758260	659465
758260	667322
755395	181492
755395	182647
758060	179532
758060	181797
758060	184460
758060	189355
758060	190602
758060	195450
758060	195491
758060	198664
758060	200235
758060	200873
758060	313829
758060	340416
758060	342646
758060	464500
758060	659456
758104	181797
758104	190668
758104	477854
758104	650542
758104	659447
758104	671247
769588	181797
769588	659456
769588	671222
769588	671254
769588	757835
769588	820428
769588	830014
769591	181797
769591	195491
769591	199722
769591	659456
689228	178990
689228	179532
689228	181380
689228	181797
689228	184460
689228	190602
689228	191328
689228	340416
689228	342646
689228	646797
685109	181492
685109	181869
685109	182647
685109	182803
685109	188368
685109	195511
685109	197509
685109	198964
685109	199512
685109	199621
685109	200046
685109	201243
685109	477774
685109	619562
685109	624189
685109	641997
685109	649591
685109	667216
685109	668107
685109	719319
685109	957846
685109	957909
685159	175667
685159	178346
685159	179469
685159	181060
685159	181492
685159	182647
685159	182803
685159	192662
685159	194660
685159	199605
685159	279896
685159	641997
770566	181797
770566	193458
770566	195450
770566	235914
770566	478087
770566	650542
769145	181797
769145	198274
769145	619898
769145	657112
769145	659444
769145	722175
785226	181797
785226	650542
785226	667322
785226	667323
785226	707494
777940	177525
777940	178713
777940	181535
777940	181797
777940	181873
777940	185492
777940	195064
777940	310942
777940	382397
777940	463797
777940	463798
777940	463799
777940	463800
777940	463801
777940	463802
777940	463878
777940	468722
688133	181492
688133	182314
688133	756930
769227	181797
769227	198274
769227	657112
769227	659444
769227	722175
789864	181797
789864	469514
789864	646797
789934	181797
789934	469490
789934	469514
789934	646797
789937	181797
789937	200385
789937	469514
789937	646797
770570	181797
770570	201226
770570	650542
770570	659447
770570	659463
770570	659486
770570	667322
770570	707494
770570	722175
769215	181797
769215	198274
769215	657112
769215	722175
769275	181797
769275	198274
769275	657112
769275	659444
769275	659467
769275	722175
785197	181797
785197	667322
785197	707494
788035	190544
788035	671233
833232	179608
833232	182314
833232	184019
833232	190980
833232	235203
833232	646784
833232	646846
833232	650511
685004	179190
685004	181797
685004	181873
685004	184460
685004	194789
790205	181797
790205	194894
790205	200385
790205	469489
790205	469490
790205	469514
790205	473035
790205	473036
790205	477279
790205	619517
790205	646797
790205	667302
794107	181797
790224	181797
790224	469514
790224	473035
790224	646797
790224	758488
787711	176422
787711	177817
787711	186267
787711	193272
787711	508413
787711	619562
787711	848333
785239	181797
785239	650542
785239	667322
785239	671234
788032	190544
788032	671233
687624	175406
687624	177120
687624	177280
687624	179018
687624	179158
687624	181492
687624	182314
687624	187712
687624	194773
687624	196085
687624	201888
687624	235816
687624	477774
687624	621271
687624	649735
687624	649736
687624	659476
687624	667966
687624	667968
687624	667970
687624	667971
687624	668107
687624	957846
790233	181797
790233	469514
790233	646797
789963	181797
789963	469514
789963	646797
790135	181797
790135	469514
790135	646797
795006	181797
795006	667323
788005	178713
788005	181797
788005	185492
788005	310942
788005	463797
788005	463798
788005	463799
788005	463800
788005	463801
788005	463802
788005	463878
788005	463879
947926	181797
947926	650541
793511	181797
793511	722175
798674	180612
798674	181492
798674	185134
798674	195387
798674	196364
798678	181492
798678	182647
798678	194660
798678	641997
792298	181797
792298	659444
792298	722175
790150	181797
790150	469514
790150	646797
799308	181797
799308	469494
799308	473036
799308	646797
799308	667302
799314	181797
799314	469489
799314	469514
799314	646797
799314	667302
790048	181797
790048	469514
790048	473035
790048	646797
790048	757988
790057	181797
790057	469514
790057	646797
797095	176422
797095	619562
686483	176422
686483	177280
686483	187712
686483	477774
686483	508142
686483	513257
686483	620869
686483	621400
686483	659442
686483	668107
686483	792456
791624	176422
791624	177809
791624	464210
791624	513257
791624	513768
791624	619527
791624	621230
791624	659453
791624	659479
791624	659480
791624	671224
791624	671241
791624	678070
791624	792456
802992	175696
802992	181797
802992	199418
802992	473037
802992	671234
802194	181492
802194	182970
801773	181492
801773	182970
801950	180848
801950	181797
801950	186807
801950	187315
801950	189420
801950	667322
801950	707494
801950	707529
806417	181797
806417	671253
806213	181492
820772	181492
820772	279969
820772	641997
839382	181797
839382	195840
815323	181797
815323	188223
815323	194894
815323	671254
815323	671262
815323	671345
815323	820428
861435	181492
861435	188821
861435	199406
861435	668514
861435	668515
861435	756930
833203	182314
833203	182813
833203	186617
833203	192898
833203	194894
833203	199335
833203	469514
833203	473037
833203	510589
833203	619517
833203	646796
833203	646797
833203	646799
833203	650511
833203	758488
833209	176855
833209	178277
833209	195351
833209	200848
833209	646804
833209	646805
833209	646806
833209	646807
833209	646808
833209	646838
833209	646839
833209	646840
833209	646841
833209	650511
833209	652049
833209	667672
833246	177406
833246	178277
833246	181493
833246	182314
833246	182813
833246	183891
833246	192898
833246	197650
833246	200094
833246	201502
833246	646797
833246	650511
833246	671086
833246	671103
833246	677508
833246	757597
833246	760726
833246	760732
833268	188224
833268	191729
833268	200046
833268	508413
833268	620627
833268	620869
833268	646769
833268	650511
833279	176254
833279	177463
833279	179476
833279	180272
833279	180818
833279	181060
833279	182314
833279	182381
833279	185782
833279	186981
833279	187014
833279	188270
833279	188997
833279	194029
833279	196836
833279	197214
833279	199419
833279	201266
833279	215364
833279	215452
833279	235203
833279	341520
833279	468756
833279	645658
833279	650511
833279	650573
833279	671244
833279	760799
821422	181797
821422	196363
821422	643102
821422	671246
828511	190544
836537	177658
836537	178432
836537	178990
836537	179532
836537	180014
836537	182314
836537	183958
836537	184201
836537	189355
836537	189420
836537	190387
836537	190505
836537	190602
836537	191191
836537	192661
836537	194127
836537	194646
836537	194665
836537	194828
836537	197746
836537	197965
836537	199568
836537	200094
836537	200591
836537	650511
836537	650576
860412	650511
860458	180818
860458	190947
860458	201836
860458	646784
860458	650141
860458	650166
860458	650511
860458	751661
860458	751681
860458	751682
860501	189454
860501	650511
860501	666851
860501	757833
860504	177794
860504	179843
860504	180190
860504	180317
860504	180581
860504	182314
860504	182813
860504	182901
860504	184148
860504	185116
860504	185509
860504	187368
860504	188101
860504	188433
860504	189436
860504	189579
860504	190381
860504	191491
860504	192565
860504	192879
860504	193661
860504	193790
860504	194025
860504	197650
860504	197979
860504	198134
860504	200389
860504	200420
860504	200750
860504	201502
860504	340401
860504	510185
860504	510206
860504	510599
860504	510600
860504	510601
860504	510624
860504	510626
860504	510629
860504	510680
860504	510681
860504	650511
860504	712628
860504	721148
860504	721150
860504	721151
860504	722177
860507	650511
860492	195840
860492	477906
860492	627542
860492	630274
860492	650511
860492	749443
860492	757092
860492	757598
860492	757787
860224	191806
860224	667986
860224	671673
860235	667986
860239	181264
860239	667986
860239	668198
860239	671355
860239	671361
835329	181797
835329	671245
835329	671250
835329	722171
835329	752574
860270	191806
860270	235279
860270	235344
860270	235348
860270	235437
860270	510520
860270	512589
860270	667986
860270	671346
860270	671347
860270	671348
860270	671349
860270	671350
860270	671351
860270	671352
860270	671353
860270	671740
860270	674085
860270	674086
860270	674087
860270	674088
860270	711849
856688	185833
856688	187334
856688	190132
856688	310945
856688	650511
856688	662694
856731	186617
856731	190381
856731	192565
856731	192898
856731	194894
856731	197650
856731	201502
856731	646797
856731	650511
856731	662703
856731	664852
856731	721170
856731	721171
856731	757612
856731	757613
856731	757614
856731	758775
856731	766568
856737	182813
856737	185116
856737	186617
856737	190381
856737	192565
856737	192879
856737	194894
856737	197650
856737	198172
856737	199916
856737	200750
856737	646797
856737	646799
856737	650511
856737	664845
856737	664847
856737	758488
860284	177810
